time,open,high,low,close,vol,mount
2014/04/16 13:38:16.600,2237.8,2237.8,2237.6,2237.8,4,61621
2014/04/16 13:38:17.100,2237.8,2237.8,2237.6,2237.8,3,61623
2014/04/16 13:38:17.600,2238.0,2238.0,2237.6,2238.0,13,61633
2014/04/16 13:38:18.100,2237.8,2237.8,2237.6,2237.8,13,61633
2014/04/16 13:38:18.600,2237.6,2237.8,2237.6,2237.6,5,61634
2014/04/16 13:38:19.100,2237.8,2237.8,2237.6,2237.8,1,61634
2014/04/16 13:38:19.600,2237.6,2237.8,2237.6,2237.6,7,61633
2014/04/16 13:38:20.100,2237.6,2237.8,2237.6,2237.6,0,61633
2014/04/16 13:38:20.600,2237.6,2237.8,2237.6,2237.6,4,61632
2014/04/16 13:38:21.100,2237.6,2237.8,2237.6,2237.6,3,61633
2014/04/16 13:38:21.600,2237.8,2237.8,2237.6,2237.8,4,61636
2014/04/16 13:38:22.100,2237.8,2238.0,2237.8,2237.8,10,61635
2014/04/16 13:38:22.600,2237.8,2238.0,2237.8,2237.8,0,61635
2014/04/16 13:38:23.100,2238.0,2238.0,2237.8,2238.0,5,61634
2014/04/16 13:38:23.600,2238.0,2238.0,2237.8,2238.0,5,61635
2014/04/16 13:38:24.100,2238.0,2238.0,2237.8,2238.0,12,61632
2014/04/16 13:38:24.600,2237.8,2238.2,2237.8,2237.8,8,61634
2014/04/16 13:38:25.100,2238.2,2238.2,2238.0,2238.2,2,61635
2014/04/16 13:38:25.600,2238.0,2238.2,2238.0,2238.0,3,61635
2014/04/16 13:38:26.100,2238.0,2238.2,2238.0,2238.0,1,61636
2014/04/16 13:38:26.600,2238.0,2238.2,2238.0,2238.0,6,61641
2014/04/16 13:38:27.100,2238.2,2238.2,2238.0,2238.2,2,61642
2014/04/16 13:38:27.600,2238.2,2238.2,2238.0,2238.2,7,61642
2014/04/16 13:38:28.600,2238.0,2238.2,2238.0,2238.0,3,61642
2014/04/16 13:38:29.100,2238.2,2238.2,2238.0,2238.2,4,61641
2014/04/16 13:38:29.600,2238.0,2238.2,2238.0,2238.0,4,61642
2014/04/16 13:38:30.100,2237.8,2238.2,2237.8,2237.8,8,61644
2014/04/16 13:38:30.600,2238.2,2238.2,2238.0,2238.2,4,61641
2014/04/16 13:38:31.100,2238.2,2238.2,2238.0,2238.2,5,61636
2014/04/16 13:38:31.600,2238.0,2238.2,2238.0,2238.0,3,61636
2014/04/16 13:38:32.100,2238.2,2238.2,2238.0,2238.2,5,61633
2014/04/16 13:38:32.600,2238.0,2238.2,2238.0,2238.0,11,61637
2014/04/16 13:38:33.100,2238.0,2238.2,2237.8,2238.0,6,61636
2014/04/16 13:38:33.600,2238.0,2238.0,2237.8,2238.0,0,61636
2014/04/16 13:38:34.100,2238.2,2238.0,2237.8,2238.2,3,61637
2014/04/16 13:38:34.600,2238.0,2238.2,2238.0,2238.0,12,61644
2014/04/16 13:38:35.100,2238.0,2238.2,2238.0,2238.0,3,61642
2014/04/16 13:38:35.600,2238.0,2238.2,2238.0,2238.0,8,61641
2014/04/16 13:38:36.100,2238.2,2238.2,2238.0,2238.2,1,61641
2014/04/16 13:38:36.600,2237.8,2238.2,2237.8,2237.8,12,61646
2014/04/16 13:38:37.100,2238.0,2238.2,2238.0,2238.0,5,61646
2014/04/16 13:38:37.600,2238.0,2238.2,2238.0,2238.0,0,61646
2014/04/16 13:38:38.100,2237.8,2238.2,2237.8,2237.8,35,61624
2014/04/16 13:38:38.600,2238.0,2238.2,2237.8,2238.0,1,61625
2014/04/16 13:38:39.100,2238.0,2238.0,2237.8,2238.0,0,61625
2014/04/16 13:38:39.600,2238.0,2238.0,2237.8,2238.0,0,61625
2014/04/16 13:38:40.100,2238.0,2238.0,2237.8,2238.0,0,61625
2014/04/16 13:38:40.600,2237.8,2238.0,2237.8,2237.8,2,61623
2014/04/16 13:38:41.100,2237.6,2237.8,2237.6,2237.6,46,61601
2014/04/16 13:38:41.600,2237.6,2237.8,2237.6,2237.6,11,61609
2014/04/16 13:38:42.100,2237.8,2237.6,2237.4,2237.8,23,61616
2014/04/16 13:38:42.600,2237.6,2237.8,2237.6,2237.6,14,61623
2014/04/16 13:38:43.100,2237.8,2237.8,2237.4,2237.8,9,61624
2014/04/16 13:38:43.600,2237.4,2237.8,2237.4,2237.4,2,61623
2014/04/16 13:38:44.100,2237.4,2237.8,2237.6,2237.4,14,61611
2014/04/16 13:38:44.600,2237.4,2237.6,2237.4,2237.4,5,61612
2014/04/16 13:38:45.100,2237.6,2237.6,2237.4,2237.6,3,61612
2014/04/16 13:38:45.600,2237.6,2237.8,2237.4,2237.6,29,61623
2014/04/16 13:38:46.100,2237.4,2237.6,2237.4,2237.4,12,61615
2014/04/16 13:38:46.600,2237.4,2237.6,2237.4,2237.4,8,61614
2014/04/16 13:38:47.100,2237.4,2237.6,2237.4,2237.4,16,61618
2014/04/16 13:38:47.600,2237.4,2237.4,2237.2,2237.4,7,61618
2014/04/16 13:38:48.100,2237.2,2237.4,2237.2,2237.2,4,61618
2014/04/16 13:38:48.600,2237.2,2237.4,2237.2,2237.2,21,61617
2014/04/16 13:38:49.100,2237.2,2237.2,2237.0,2237.2,32,61621
2014/04/16 13:38:49.600,2237.0,2237.2,2237.0,2237.0,28,61626
2014/04/16 13:38:50.100,2237.0,2237.2,2237.0,2237.0,26,61629
2014/04/16 13:38:50.600,2237.0,2237.2,2237.0,2237.0,45,61641
2014/04/16 13:38:51.100,2237.0,2237.2,2237.0,2237.0,20,61640
2014/04/16 13:38:51.600,2237.0,2237.0,2236.8,2237.0,31,61643
2014/04/16 13:38:52.100,2237.2,2237.6,2237.2,2237.2,52,61627
2014/04/16 13:38:52.600,2237.6,2237.6,2237.2,2237.6,31,61633
2014/04/16 13:38:53.100,2237.4,2237.6,2237.4,2237.4,17,61630
2014/04/16 13:38:53.600,2237.4,2237.4,2237.2,2237.4,3,61631
2014/04/16 13:38:54.100,2237.6,2237.6,2237.4,2237.6,22,61637
2014/04/16 13:38:54.600,2237.6,2237.8,2237.6,2237.6,3,61639
2014/04/16 13:38:55.100,2237.6,2237.8,2237.6,2237.6,2,61638
2014/04/16 13:38:55.600,2237.6,2237.8,2237.6,2237.6,0,61638
2014/04/16 13:38:56.100,2237.8,2237.8,2237.6,2237.8,5,61638
2014/04/16 13:38:56.600,2237.8,2237.8,2237.6,2237.8,11,61635
2014/04/16 13:38:57.100,2237.8,2237.8,2237.6,2237.8,3,61632
2014/04/16 13:38:57.600,2237.8,2238.0,2237.8,2237.8,18,61624
2014/04/16 13:38:58.100,2237.6,2238.0,2237.8,2237.6,13,61619
2014/04/16 13:38:58.600,2238.0,2238.0,2237.6,2238.0,3,61620
2014/04/16 13:38:59.100,2238.0,2238.0,2237.8,2238.0,2,61619
2014/04/16 13:38:59.600,2237.8,2237.8,2237.6,2237.8,7,61617
2014/04/16 13:39:00.100,2237.8,2237.8,2237.6,2237.8,5,61613
2014/04/16 13:39:00.600,2237.8,2238.0,2237.8,2237.8,10,61612
2014/04/16 13:39:01.100,2237.8,2238.0,2237.8,2237.8,7,61608
2014/04/16 13:39:01.600,2237.8,2238.0,2237.8,2237.8,1,61608
2014/04/16 13:39:02.100,2238.0,2238.0,2237.8,2238.0,6,61611
2014/04/16 13:39:02.600,2237.8,2237.8,2237.6,2237.8,9,61606
2014/04/16 13:39:03.100,2237.8,2237.8,2237.6,2237.8,3,61604
2014/04/16 13:39:03.600,2237.6,2237.8,2237.6,2237.6,6,61601
2014/04/16 13:39:04.100,2237.8,2237.8,2237.6,2237.8,2,61600
2014/04/16 13:39:04.600,2237.8,2237.8,2237.6,2237.8,0,61600
2014/04/16 13:39:05.100,2237.6,2237.8,2237.6,2237.6,6,61594
2014/04/16 13:39:05.600,2237.8,2237.8,2237.6,2237.8,2,61593
2014/04/16 13:39:06.100,2237.6,2237.8,2237.6,2237.6,1,61593
2014/04/16 13:39:06.600,2237.8,2237.8,2237.6,2237.8,20,61578
2014/04/16 13:39:07.100,2237.6,2237.6,2237.4,2237.6,13,61578
2014/04/16 13:39:07.600,2237.4,2237.6,2237.4,2237.4,6,61576
2014/04/16 13:39:08.100,2237.6,2237.6,2237.4,2237.6,4,61574
2014/04/16 13:39:08.600,2237.6,2237.6,2237.4,2237.6,5,61570
2014/04/16 13:39:09.100,2237.6,2237.6,2237.4,2237.6,5,61571
2014/04/16 13:39:09.600,2237.4,2237.4,2237.2,2237.4,2,61573
2014/04/16 13:39:10.100,2237.4,2237.4,2237.2,2237.4,2,61574
2014/04/16 13:39:10.600,2237.2,2237.4,2237.2,2237.2,10,61574
2014/04/16 13:39:11.100,2237.4,2237.6,2237.4,2237.4,3,61573
2014/04/16 13:39:11.600,2237.4,2237.6,2237.4,2237.4,9,61571
2014/04/16 13:39:12.100,2237.4,2237.6,2237.4,2237.4,7,61569
2014/04/16 13:39:12.600,2237.4,2237.6,2237.4,2237.4,6,61572
2014/04/16 13:39:13.100,2237.6,2237.6,2237.4,2237.6,3,61570
2014/04/16 13:39:13.600,2237.4,2237.6,2237.4,2237.4,4,61570
2014/04/16 13:39:14.100,2237.4,2237.6,2237.4,2237.4,2,61569
2014/04/16 13:39:14.600,2237.4,2237.4,2237.2,2237.4,13,61568
2014/04/16 13:39:15.100,2237.4,2237.4,2237.2,2237.4,17,61583
2014/04/16 13:39:15.600,2237.4,2237.4,2237.2,2237.4,2,61585
2014/04/16 13:39:16.100,2237.2,2237.6,2237.2,2237.2,9,61587
2014/04/16 13:39:16.600,2237.6,2237.6,2237.2,2237.6,1,61588
2014/04/16 13:39:17.100,2237.2,2237.6,2237.2,2237.2,21,61597
2014/04/16 13:39:17.600,2237.4,2237.6,2237.2,2237.4,3,61597
2014/04/16 13:39:18.100,2237.4,2237.4,2237.2,2237.4,8,61592
2014/04/16 13:39:18.600,2237.2,2237.2,2237.0,2237.2,12,61595
2014/04/16 13:39:19.100,2237.2,2237.2,2237.0,2237.2,5,61598
2014/04/16 13:39:19.600,2237.2,2237.2,2237.0,2237.2,7,61599
2014/04/16 13:39:20.100,2237.0,2237.2,2237.0,2237.0,9,61596
2014/04/16 13:39:20.600,2236.8,2237.0,2236.8,2236.8,42,61595
2014/04/16 13:39:21.100,2236.8,2237.0,2236.8,2236.8,11,61595
2014/04/16 13:39:21.600,2236.8,2237.0,2236.8,2236.8,32,61611
2014/04/16 13:39:22.100,2236.6,2236.8,2236.6,2236.6,39,61627
2014/04/16 13:39:22.600,2237.0,2237.0,2236.8,2237.0,33,61634
2014/04/16 13:39:23.100,2236.8,2237.0,2236.8,2236.8,14,61642
2014/04/16 13:39:23.600,2237.0,2237.2,2236.8,2237.0,18,61645
2014/04/16 13:39:24.100,2236.8,2237.2,2236.6,2236.8,20,61630
2014/04/16 13:39:24.600,2237.2,2237.2,2237.0,2237.2,19,61629
2014/04/16 13:39:25.100,2237.2,2237.2,2237.0,2237.2,10,61632
2014/04/16 13:39:25.600,2237.0,2237.2,2237.0,2237.0,7,61633
2014/04/16 13:39:26.100,2237.0,2237.2,2237.0,2237.0,12,61636
2014/04/16 13:39:26.600,2237.2,2237.2,2237.0,2237.2,10,61637
2014/04/16 13:39:27.100,2237.2,2237.2,2237.0,2237.2,13,61641
2014/04/16 13:39:27.600,2237.2,2237.2,2236.8,2237.2,3,61642
2014/04/16 13:39:28.100,2237.0,2237.0,2236.8,2237.0,4,61643
2014/04/16 13:39:28.600,2237.2,2237.2,2237.0,2237.2,5,61643
2014/04/16 13:39:29.100,2237.0,2237.2,2237.0,2237.0,2,61644
2014/04/16 13:39:29.600,2237.0,2237.2,2237.0,2237.0,2,61645
2014/04/16 13:39:30.100,2237.0,2237.2,2237.0,2237.0,21,61662
2014/04/16 13:39:30.600,2237.0,2237.0,2236.8,2237.0,8,61661
2014/04/16 13:39:31.100,2236.8,2237.0,2236.8,2236.8,6,61662
2014/04/16 13:39:31.600,2236.8,2236.8,2236.6,2236.8,36,61674
2014/04/16 13:39:32.100,2236.6,2236.8,2236.6,2236.6,6,61677
2014/04/16 13:39:32.600,2236.6,2236.8,2236.6,2236.6,42,61692
2014/04/16 13:39:33.100,2236.8,2236.6,2236.4,2236.8,28,61700
2014/04/16 13:39:33.600,2236.6,2236.8,2236.6,2236.6,14,61699
2014/04/16 13:39:34.100,2237.0,2237.0,2236.8,2237.0,45,61706
2014/04/16 13:39:34.600,2237.0,2237.0,2236.8,2237.0,9,61707
2014/04/16 13:39:35.100,2236.8,2237.0,2236.8,2236.8,11,61708
2014/04/16 13:39:35.600,2236.8,2237.0,2236.8,2236.8,10,61709
2014/04/16 13:39:36.100,2237.0,2237.2,2237.0,2237.0,27,61700
2014/04/16 13:39:36.600,2237.2,2237.2,2236.8,2237.2,10,61702
2014/04/16 13:39:37.100,2237.2,2237.2,2236.8,2237.2,3,61700
2014/04/16 13:39:37.600,2237.0,2237.2,2237.0,2237.0,1,61700
2014/04/16 13:39:38.100,2237.0,2237.2,2237.0,2237.0,5,61700
2014/04/16 13:39:38.600,2237.0,2237.2,2237.0,2237.0,2,61700
2014/04/16 13:39:39.100,2237.0,2237.2,2237.0,2237.0,6,61701
2014/04/16 13:39:39.600,2237.0,2237.2,2237.0,2237.0,9,61700
2014/04/16 13:39:40.100,2237.0,2237.2,2237.0,2237.0,4,61702
2014/04/16 13:39:40.600,2237.2,2237.4,2237.2,2237.2,34,61718
2014/04/16 13:39:41.100,2237.2,2237.6,2237.2,2237.2,34,61739
2014/04/16 13:39:41.600,2237.4,2237.6,2237.2,2237.4,11,61741
2014/04/16 13:39:42.100,2237.4,2237.6,2237.4,2237.4,3,61741
2014/04/16 13:39:42.600,2237.6,2237.4,2237.0,2237.6,31,61753
2014/04/16 13:39:43.100,2237.4,2237.4,2237.2,2237.4,3,61753
2014/04/16 13:39:43.600,2237.4,2237.6,2237.4,2237.4,18,61758
2014/04/16 13:39:44.100,2237.4,2237.4,2237.2,2237.4,3,61758
2014/04/16 13:39:44.600,2237.4,2237.6,2237.4,2237.4,2,61759
2014/04/16 13:39:45.100,2237.6,2237.6,2237.4,2237.6,8,61759
2014/04/16 13:39:45.600,2237.6,2237.8,2237.6,2237.6,26,61755
2014/04/16 13:39:46.100,2237.8,2237.8,2237.6,2237.8,18,61751
2014/04/16 13:39:46.600,2237.8,2237.8,2237.6,2237.8,7,61744
2014/04/16 13:39:47.100,2237.8,2238.0,2237.8,2237.8,14,61734
2014/04/16 13:39:47.600,2238.0,2238.0,2237.8,2238.0,8,61733
2014/04/16 13:39:48.100,2238.0,2238.0,2237.8,2238.0,7,61735
2014/04/16 13:39:48.600,2238.0,2238.0,2237.8,2238.0,53,61717
2014/04/16 13:39:49.100,2238.0,2237.8,2237.6,2238.0,23,61713
2014/04/16 13:39:49.600,2237.8,2237.8,2237.6,2237.8,6,61715
2014/04/16 13:39:50.100,2238.0,2238.0,2237.8,2238.0,21,61714
2014/04/16 13:39:50.600,2237.8,2237.8,2237.4,2237.8,28,61726
2014/04/16 13:39:51.100,2237.8,2237.8,2237.4,2237.8,3,61726
2014/04/16 13:39:51.600,2237.8,2237.8,2237.4,2237.8,1,61727
2014/04/16 13:39:52.100,2237.6,2237.6,2237.4,2237.6,5,61724
2014/04/16 13:39:52.600,2237.6,2237.6,2237.4,2237.6,2,61722
2014/04/16 13:39:53.100,2237.4,2237.6,2237.4,2237.4,7,61720
2014/04/16 13:39:53.600,2237.6,2237.8,2237.4,2237.6,4,61721
2014/04/16 13:39:54.100,2237.6,2237.8,2237.4,2237.6,0,61721
2014/04/16 13:39:54.600,2237.4,2237.8,2237.4,2237.4,4,61724
2014/04/16 13:39:55.100,2237.4,2237.8,2237.4,2237.4,2,61726
2014/04/16 13:39:55.600,2237.4,2237.4,2237.2,2237.4,22,61718
2014/04/16 13:39:56.100,2237.4,2237.4,2237.2,2237.4,2,61719
2014/04/16 13:39:56.600,2237.4,2237.4,2237.2,2237.4,7,61721
2014/04/16 13:39:57.100,2237.4,2237.4,2237.2,2237.4,0,61721
2014/04/16 13:39:57.600,2237.4,2237.6,2237.4,2237.4,3,61723
2014/04/16 13:39:58.100,2237.2,2237.6,2237.2,2237.2,7,61720
2014/04/16 13:39:58.600,2237.4,2237.4,2237.2,2237.4,3,61721
2014/04/16 13:39:59.100,2237.4,2237.4,2237.2,2237.4,1,61720
2014/04/16 13:39:59.600,2237.4,2237.4,2237.2,2237.4,2,61720
2014/04/16 13:40:00.100,2237.4,2237.4,2237.2,2237.4,0,61720
2014/04/16 13:40:00.600,2237.4,2237.4,2237.2,2237.4,6,61715
2014/04/16 13:40:01.100,2237.4,2237.4,2237.2,2237.4,35,61729
2014/04/16 13:40:01.600,2237.4,2237.6,2237.4,2237.4,4,61731
2014/04/16 13:40:02.100,2237.4,2237.6,2237.4,2237.4,10,61737
2014/04/16 13:40:02.600,2237.6,2237.8,2237.6,2237.6,12,61736
2014/04/16 13:40:03.100,2237.6,2237.8,2237.6,2237.6,6,61734
2014/04/16 13:40:03.600,2237.6,2237.8,2237.6,2237.6,4,61734
2014/04/16 13:40:04.100,2237.6,2237.8,2237.6,2237.6,21,61749
2014/04/16 13:40:04.600,2237.8,2237.8,2237.6,2237.8,2,61750
2014/04/16 13:40:05.100,2237.6,2237.8,2237.6,2237.6,4,61751
2014/04/16 13:40:05.600,2237.8,2237.8,2237.6,2237.8,7,61753
2014/04/16 13:40:06.100,2237.8,2237.8,2237.6,2237.8,4,61754
2014/04/16 13:40:06.600,2237.8,2237.8,2237.4,2237.8,5,61754
2014/04/16 13:40:07.100,2237.6,2237.8,2237.6,2237.6,3,61755
2014/04/16 13:40:07.600,2237.6,2237.8,2237.6,2237.6,14,61760
2014/04/16 13:40:08.100,2238.0,2237.8,2237.6,2238.0,49,61779
2014/04/16 13:40:08.600,2238.0,2238.2,2238.0,2238.0,26,61791
2014/04/16 13:40:09.100,2238.0,2238.2,2238.0,2238.0,19,61796
2014/04/16 13:40:09.600,2238.2,2238.2,2238.0,2238.2,28,61780
2014/04/16 13:40:10.100,2238.4,2238.4,2238.2,2238.4,70,61722
2014/04/16 13:40:10.600,2238.2,2238.4,2238.2,2238.2,68,61703
2014/04/16 13:40:11.100,2238.4,2238.6,2238.4,2238.4,27,61696
2014/04/16 13:40:11.600,2238.6,2238.6,2238.4,2238.6,13,61688
2014/04/16 13:40:12.100,2238.6,2238.6,2238.4,2238.6,98,61691
2014/04/16 13:40:12.600,2238.6,2238.6,2238.0,2238.6,129,61652
2014/04/16 13:40:13.100,2238.4,2238.6,2238.2,2238.4,21,61651
2014/04/16 13:40:13.600,2238.4,2238.6,2238.4,2238.4,5,61651
2014/04/16 13:40:14.100,2238.6,2238.6,2238.4,2238.6,16,61644
2014/04/16 13:40:14.600,2238.6,2238.6,2238.4,2238.6,33,61639
2014/04/16 13:40:15.100,2238.6,2238.6,2238.4,2238.6,11,61633
2014/04/16 13:40:15.600,2238.6,2238.6,2238.4,2238.6,5,61633
2014/04/16 13:40:16.100,2238.4,2238.6,2238.2,2238.4,9,61630
2014/04/16 13:40:16.600,2238.6,2238.6,2238.2,2238.6,9,61627
2014/04/16 13:40:17.100,2238.4,2238.6,2238.4,2238.4,3,61627
2014/04/16 13:40:17.600,2238.6,2238.6,2238.4,2238.6,2,61628
2014/04/16 13:40:18.100,2238.6,2238.4,2238.2,2238.6,11,61626
2014/04/16 13:40:18.600,2238.4,2238.6,2238.4,2238.4,9,61619
2014/04/16 13:40:19.100,2238.4,2238.6,2238.2,2238.4,19,61626
2014/04/16 13:40:19.600,2238.4,2238.4,2238.2,2238.4,6,61622
2014/04/16 13:40:20.100,2238.4,2238.6,2238.4,2238.4,17,61618
2014/04/16 13:40:20.600,2238.4,2238.6,2238.4,2238.4,7,61619
2014/04/16 13:40:21.100,2238.4,2238.6,2238.4,2238.4,4,61621
2014/04/16 13:40:21.600,2238.6,2238.8,2238.6,2238.6,21,61614
2014/04/16 13:40:22.100,2238.6,2238.8,2238.4,2238.6,8,61615
2014/04/16 13:40:22.600,2238.8,2238.8,2238.4,2238.8,11,61621
2014/04/16 13:40:23.100,2238.8,2238.8,2238.6,2238.8,21,61616
2014/04/16 13:40:23.600,2238.8,2238.8,2238.6,2238.8,28,61615
2014/04/16 13:40:24.100,2238.6,2238.8,2238.6,2238.6,20,61627
2014/04/16 13:40:24.600,2238.8,2238.8,2238.6,2238.8,15,61629
2014/04/16 13:40:25.100,2238.8,2238.8,2238.6,2238.8,22,61636
2014/04/16 13:40:25.600,2238.8,2238.8,2238.6,2238.8,7,61638
2014/04/16 13:40:26.100,2238.8,2239.0,2238.8,2238.8,77,61585
2014/04/16 13:40:26.600,2239.0,2239.0,2238.8,2239.0,7,61581
2014/04/16 13:40:27.100,2238.8,2239.2,2238.8,2238.8,76,61548
2014/04/16 13:40:27.600,2239.2,2239.2,2238.8,2239.2,15,61544
2014/04/16 13:40:28.100,2239.0,2239.2,2239.0,2239.0,16,61537
2014/04/16 13:40:28.600,2239.2,2239.2,2239.0,2239.2,29,61517
2014/04/16 13:40:29.100,2238.8,2239.2,2238.8,2238.8,5,61519
2014/04/16 13:40:29.600,2238.8,2239.2,2238.8,2238.8,15,61517
2014/04/16 13:40:30.100,2239.2,2239.0,2238.8,2239.2,7,61519
2014/04/16 13:40:30.600,2239.0,2238.8,2238.6,2239.0,19,61510
2014/04/16 13:40:31.100,2238.8,2238.8,2238.6,2238.8,4,61513
2014/04/16 13:40:31.600,2238.6,2238.8,2238.4,2238.6,11,61514
2014/04/16 13:40:32.100,2238.8,2238.8,2238.6,2238.8,5,61510
2014/04/16 13:40:32.600,2238.8,2238.8,2238.6,2238.8,5,61507
2014/04/16 13:40:33.100,2238.8,2238.8,2238.6,2238.8,5,61503
2014/04/16 13:40:33.600,2238.8,2238.8,2238.4,2238.8,5,61503
2014/04/16 13:40:34.100,2238.6,2238.8,2238.6,2238.6,19,61490
2014/04/16 13:40:34.600,2238.8,2238.8,2238.6,2238.8,4,61489
2014/04/16 13:40:35.100,2238.8,2239.0,2238.8,2238.8,11,61495
2014/04/16 13:40:35.600,2239.0,2239.2,2239.0,2239.0,19,61482
2014/04/16 13:40:36.100,2239.0,2239.2,2239.0,2239.0,0,61482
2014/04/16 13:40:36.600,2239.0,2239.4,2239.2,2239.0,21,61477
2014/04/16 13:40:37.100,2239.4,2239.4,2239.0,2239.4,17,61474
2014/04/16 13:40:37.600,2239.4,2239.4,2239.0,2239.4,16,61468
2014/04/16 13:40:38.100,2239.0,2239.2,2239.0,2239.0,32,61455
2014/04/16 13:40:38.600,2239.4,2239.6,2239.2,2239.4,12,61453
2014/04/16 13:40:39.100,2239.4,2239.6,2239.2,2239.4,12,61453
2014/04/16 13:40:39.600,2239.6,2239.6,2239.2,2239.6,27,61456
2014/04/16 13:40:40.100,2239.6,2239.6,2239.2,2239.6,39,61449
2014/04/16 13:40:40.600,2239.6,2239.6,2239.4,2239.6,27,61441
2014/04/16 13:40:41.100,2239.6,2239.8,2239.6,2239.6,15,61431
2014/04/16 13:40:41.600,2239.6,2239.8,2239.6,2239.6,21,61430
2014/04/16 13:40:42.100,2239.8,2239.8,2239.4,2239.8,37,61432
2014/04/16 13:40:42.600,2239.8,2239.8,2239.4,2239.8,62,61453
2014/04/16 13:40:43.100,2239.6,2239.8,2239.6,2239.6,19,61459
2014/04/16 13:40:43.600,2239.8,2239.8,2239.4,2239.8,20,61454
2014/04/16 13:40:44.100,2239.4,2239.6,2239.4,2239.4,15,61457
2014/04/16 13:40:44.600,2239.6,2240.0,2239.8,2239.6,20,61457
2014/04/16 13:40:45.100,2239.8,2239.8,2239.6,2239.8,31,61469
2014/04/16 13:40:45.600,2239.6,2239.6,2239.4,2239.6,14,61468
2014/04/16 13:40:46.100,2239.8,2239.8,2239.6,2239.8,23,61465
2014/04/16 13:40:46.600,2239.8,2239.8,2239.6,2239.8,9,61464
2014/04/16 13:40:47.100,2239.6,2240.0,2239.8,2239.6,23,61460
2014/04/16 13:40:47.600,2240.0,2240.0,2239.8,2240.0,45,61457
2014/04/16 13:40:48.100,2240.4,2240.6,2240.4,2240.4,87,61412
2014/04/16 13:40:48.600,2240.4,2240.8,2240.6,2240.4,44,61408
2014/04/16 13:40:49.100,2240.6,2240.6,2240.4,2240.6,56,61413
2014/04/16 13:40:49.600,2240.6,2240.8,2240.6,2240.6,33,61407
2014/04/16 13:40:50.100,2240.6,2240.8,2240.6,2240.6,62,61435
2014/04/16 13:40:50.600,2240.6,2241.0,2240.8,2240.6,53,61452
2014/04/16 13:40:51.100,2240.8,2240.8,2240.6,2240.8,39,61455
2014/04/16 13:40:51.600,2240.6,2240.6,2240.4,2240.6,39,61467
2014/04/16 13:40:52.100,2240.6,2240.6,2240.4,2240.6,37,61467
2014/04/16 13:40:52.600,2240.6,2240.6,2240.4,2240.6,30,61478
2014/04/16 13:40:53.100,2240.8,2241.0,2240.8,2240.8,55,61456
2014/04/16 13:40:53.600,2240.6,2241.0,2240.6,2240.6,48,61429
2014/04/16 13:40:54.100,2241.0,2241.0,2240.8,2241.0,9,61427
2014/04/16 13:40:54.600,2240.6,2240.8,2240.6,2240.6,45,61417
2014/04/16 13:40:55.100,2240.8,2241.0,2240.8,2240.8,38,61409
2014/04/16 13:40:55.600,2240.8,2241.0,2240.8,2240.8,11,61414
2014/04/16 13:40:56.100,2241.0,2241.0,2240.8,2241.0,38,61425
2014/04/16 13:40:56.600,2240.8,2240.8,2240.6,2240.8,14,61418
2014/04/16 13:40:57.100,2240.8,2240.8,2240.6,2240.8,17,61412
2014/04/16 13:40:57.600,2240.6,2240.8,2240.6,2240.6,31,61420
2014/04/16 13:40:58.100,2240.6,2240.6,2240.4,2240.6,15,61423
2014/04/16 13:40:58.600,2240.4,2240.6,2240.4,2240.4,15,61424
2014/04/16 13:40:59.100,2240.4,2240.8,2240.6,2240.4,16,61420
2014/04/16 13:40:59.600,2240.6,2240.8,2240.6,2240.6,43,61438
2014/04/16 13:41:00.100,2240.6,2240.6,2240.4,2240.6,88,61477
2014/04/16 13:41:00.600,2240.8,2241.0,2240.8,2240.8,79,61495
2014/04/16 13:41:01.100,2240.8,2241.0,2240.6,2240.8,77,61496
2014/04/16 13:41:01.600,2241.0,2241.2,2241.0,2241.0,24,61499
2014/04/16 13:41:02.100,2241.0,2241.0,2240.8,2241.0,60,61490
2014/04/16 13:41:02.600,2241.0,2241.0,2240.8,2241.0,43,61492
2014/04/16 13:41:03.100,2240.8,2241.0,2240.8,2240.8,27,61494
2014/04/16 13:41:03.600,2241.0,2241.0,2240.8,2241.0,7,61496
2014/04/16 13:41:04.100,2240.8,2241.0,2240.8,2240.8,16,61494
2014/04/16 13:41:04.600,2241.0,2241.0,2240.8,2241.0,13,61495
2014/04/16 13:41:05.100,2240.6,2240.8,2240.6,2240.6,17,61493
2014/04/16 13:41:05.600,2240.8,2240.8,2240.6,2240.8,8,61490
2014/04/16 13:41:06.100,2240.8,2240.8,2240.6,2240.8,9,61492
2014/04/16 13:41:06.600,2240.6,2240.8,2240.6,2240.6,14,61484
2014/04/16 13:41:07.100,2240.6,2240.8,2240.6,2240.6,26,61484
2014/04/16 13:41:07.600,2240.6,2240.6,2240.4,2240.6,33,61485
2014/04/16 13:41:08.100,2240.8,2240.8,2240.6,2240.8,26,61473
2014/04/16 13:41:08.600,2240.4,2240.6,2240.4,2240.4,21,61473
2014/04/16 13:41:09.100,2240.4,2240.6,2240.4,2240.4,17,61471
2014/04/16 13:41:09.600,2240.4,2240.6,2240.4,2240.4,15,61463
2014/04/16 13:41:10.100,2240.4,2240.4,2240.2,2240.4,22,61459
2014/04/16 13:41:10.600,2240.2,2240.4,2240.2,2240.2,21,61454
2014/04/16 13:41:11.100,2240.2,2240.4,2240.2,2240.2,8,61452
